   DEPT        CTEM       DCAL        DT      GR_EDTC      GTEM       ITT        RWA        SPHI       STIT       TENS
  10044.5000   220.8943     2.0943    83.2086   109.9877   211.5469     0.0441   -41.7360     0.2044     0.0000  3504.0000
  10045.0000   220.8943     2.5542    84.6160   104.7952   211.5541     0.0440   -44.6424     0.2114     0.0000  3503.0000
  10045.5000   220.8943     3.0840    86.3041   106.6136   211.5612     0.0440   -48.1254     0.2195     0.0000  3564.0000
  10046.0000   220.8943     3.2653    86.3930    95.1902   211.5684     0.0439   -48.3086     0.2199     0.0000  3536.0000
  10046.5000   220.8943     2.7701    85.8200   101.8925   211.5755     0.0439   -47.1272     0.2172     0.0000  3521.0000
  10047.0000   220.8943     2.2340    83.9889    89.8954   211.5827     0.0438   -43.3472     0.2083     0.0000  3616.0000
  10047.5000   220.8943     1.4613    79.2068    94.0494   211.5898     0.0438   -33.5073     0.1831     0.0000  3565.0000
  10048.0000   220.8943     2.0660    78.1535    91.4564   211.5970     0.0438   -31.3634     0.1772     0.0000  3609.0000
  10048.5000   220.8943     2.0978    79.2273   103.8988   211.6041     0.0437   -33.5493     0.1832     0.0000  3589.0000
  10049.0000   220.8943     2.5976    80.4251   112.2067   211.6113     0.0437   -36.0018     0.1898     0.0000  3553.0000
  10049.5000   220.8943     3.2015    84.5833   111.7322   211.6184     0.0436   -44.5748     0.2112     0.0000  3556.0000
  10050.0000   220.8943     3.1518    86.5834   105.4978   211.6255     0.0436   -48.7008     0.2208     0.0000  3537.0000
  10050.5000   220.8943     3.1941    87.2327    97.6696   211.6327     0.0436   -50.0374     0.2238     0.0000  3515.0000
  10051.0000   220.8943     3.0629    86.7011    95.1143   211.6398     0.0435   -48.9432     0.2213     0.0000  3580.0000
  10051.5000   220.8943     3.7756    84.5228   100.8642   211.6470     0.0435   -44.4499     0.2109     0.0000  3569.0000
  10052.0000   220.8943     2.1762    81.9048   104.4944   211.6541     0.0434   -39.0460     0.1977     0.0000  3560.0000
  10052.5000   220.8943     2.2014    80.3406   110.2615   211.6613     0.0434   -35.8283     0.1894     0.0000  3556.0000
  10053.0000   220.8943     2.8240    80.5278   104.0338   211.6684     0.0433   -36.2127     0.1904     0.0000  3536.0000
  10053.5000   220.8943     3.2129    81.1952   106.1548   211.6756     0.0433   -37.5845     0.1939     0.0000  3525.0000
  10054.0000   220.8943     2.9270    82.5456   101.9047   211.6827     0.0433   -40.3674     0.2010     0.0000  3524.0000
  10054.5000   220.8943     2.8958    81.7227   104.5737   211.6898     0.0432   -38.6707     0.1967     0.0000  3524.0000
  10055.0000   220.8943     2.8327    81.4880    99.9413   211.6970     0.0432   -38.1872     0.1955     0.0000  3579.0000
  10055.5000   220.8943     2.9362    81.1947    99.9413   211.7041     0.0431   -37.5834     0.1939     0.0000  3537.0000
  10056.0000   220.8943     3.0466    81.0272   108.3931   211.7113     0.0431   -37.2388     0.1930     0.0000  3566.0000
  10056.5000   220.8943     3.1520    81.0238   112.5523   211.7184     0.0431   -37.2318     0.1930     0.0000  3582.0000
  10057.0000   220.8943     3.1873    81.2599   112.0331   211.7256     0.0430   -37.7176     0.1943     0.0000  3526.0000
  10057.5000   220.8943     2.9292    80.9440   108.9602   211.7327     0.0430   -37.0677     0.1926     0.0000  3545.0000
  10058.0000   220.8943     2.7736    80.5244   103.7216   211.7399     0.0429   -36.2056     0.1903     0.0000  3524.0000
  10058.5000   220.8943     3.0041    80.7123   103.6795   211.7470     0.0429   -36.5916     0.1914     0.0000  3532.0000
  10059.0000   220.8943     3.0340    80.0898   101.4530   211.7542     0.0429   -35.3140     0.1880     0.0000  3572.0000
  10059.5000   220.8943     3.1189    80.3644   104.5685   211.7613     0.0428   -35.8773     0.1895     0.0000  3540.0000
  10060.0000   220.8943     2.3885    81.1674   106.5983   211.7684     0.0428   -37.5273     0.1938     0.0000  3553.0000
  10060.5000   220.8943     2.5168    80.7769    99.9818   211.7756     0.0427   -36.7242     0.1917     0.0000  3534.0000
  10061.0000   220.8943     3.0274    84.6278   102.0588   211.7827     0.0427   -44.6668     0.2114     0.0000  3526.0000
  10061.5000   220.8943     3.3460    83.6338    94.3593   211.7899     0.0427   -42.6139     0.2065     0.0000  3529.0000
  10062.0000   220.8943     3.2472    82.0575    92.0406   211.7970     0.0426   -39.3607     0.1985     0.0000  3530.0000
  10062.5000   220.8943     1.9872    78.3642    83.7327   211.8042     0.0426   -31.7911     0.1784     0.0000  3511.0000
  10063.0000   220.8943     1.0675    76.5167    81.6881   211.8113     0.0425   -28.0631     0.1676     0.0000  3559.0000
  10063.5000   220.8943     1.3366    75.0945    79.4773   211.8185     0.0425   -25.2369     0.1589     0.0000  3514.0000
  10064.0000   220.8943     1.4324    73.6227    83.7660   211.8256     0.0425   -22.3643     0.1496     0.0000  3541.0000
  10064.5000   220.8943     2.7102    79.6192    96.2916   211.8328     0.0424   -34.3502     0.1854     0.0000  3541.0000
  10065.0000   220.8943     3.7887    82.7232   100.3127   211.8399     0.0424   -40.7340     0.2019     0.0000  3501.0000
  10065.5000   220.8943     5.0952    87.6288   108.4860   211.8470     0.0423   -50.8517     0.2256     0.0000  3525.0000
  10066.0000   220.8943     3.9964    91.1321   100.6011   211.8542     0.0423   -58.0095     0.2409     0.0000  3578.0000
  10066.5000   220.8943     3.8031    92.7347   103.6498   211.8613     0.0423   -61.2496     0.2476     0.0000  3546.0000
  10067.0000   220.8943     3.7095    89.2723    88.1042   211.8685     0.0422   -54.2209     0.2329     0.0000  3594.0000
  10067.5000   220.8943     4.4337    84.2956    92.3016   211.8756     0.0422   -43.9806     0.2098     0.0000  3552.0000
  10068.0000   220.8943     1.0011    79.2973    80.3040   211.8828     0.0421   -33.6920     0.1836     0.0000  3653.0000
  10068.5000   220.8943     0.8547    71.1079    83.9433   211.8899     0.0421   -17.6201     0.1328     0.0000  3604.0000
  10069.0000   220.8943     0.8012    66.0965    77.1496   211.8971     0.0420    -9.1080     0.0955     0.0000  3541.0000
  10069.5000   220.8943     0.7359    60.2996    80.3095   211.9042     0.0420    -1.9846     0.0446     0.0000  3529.0000
  10070.0000   220.8943     0.7867    62.9260    76.6385   211.9113     0.0420    -4.7286     0.0688     0.0000  3499.0000
  10070.5000   220.8943     1.5653    68.7580    73.4919   211.9185     0.0419   -13.4386     0.1160     0.0000  3511.0000
  10071.0000   220.8943     3.0167    75.5799    83.7340   211.9256     0.0419   -26.1965     0.1619     0.0000  3538.0000
  10071.5000   220.8943     3.4811    82.1455    90.4842   211.9328     0.0419   -39.5423     0.1989     0.0000  3466.0000
  10072.0000   220.8943     3.5812    87.4426    96.1888   211.9399     0.0418   -50.4691     0.2247     0.0000  3499.0000
  10072.5000   220.8943     3.8868    87.3384    98.0078   211.9471     0.0418   -50.2547     0.2243     0.0000  3524.0000
  10073.0000   220.8943     3.8199    88.6933   104.7580   211.9542     0.0417   -53.0359     0.2304     0.0000  3500.0000
  10073.5000   220.8943     3.7157    89.6059   109.4694   211.9614     0.0417   -54.9026     0.2344     0.0000  3572.0000
  10074.0000   220.8943     3.7778    89.8534   108.9864   211.9685     0.0417   -55.4077     0.2355     0.0000  3574.0000
  10074.5000   220.8943     3.9024    90.0204   106.8634   211.9757     0.0416   -55.7482     0.2362     0.0000  3594.0000
  10075.0000   220.8943     4.1171    89.1172   106.3877   211.9828     0.0416   -53.9036     0.2323     0.0000  3566.0000
  10075.5000   220.8943     3.6014    89.4183   104.1264   211.9900     0.0415   -54.5192     0.2336     0.0000  3535.0000
  10076.0000   220.8943     3.2983    87.4904    95.8288   211.9971     0.0415   -50.5672     0.2250     0.0000  3535.0000
  10076.5000   220.8943     4.0611    81.9288    95.3089   212.0042     0.0414   -39.0954     0.1978     0.0000  3523.0000
  10077.0000   220.8943     1.1182    81.1697    94.8983   212.0114     0.0414   -37.5321     0.1938     0.0000  3505.0000
  10077.5000   220.8943     1.5762    79.7192    99.0879   212.0185     0.0414   -34.5549     0.1860     0.0000  3553.0000
  10078.0000   220.8943     1.4483    75.6770    98.5258   212.0257     0.0413   -26.3890     0.1625     0.0000  3532.0000
  10078.5000   220.8943     1.6632    74.4949   103.8295   212.0328     0.0413   -24.0595     0.1552     0.0000  3506.0000
  10079.0000   220.8943     1.7125    76.9408   110.1092   212.0400     0.0412   -28.9140     0.1701     0.0000  3505.0000
  10079.5000   220.8943     1.6979    77.1810   115.8209   212.0471     0.0412   -29.3971     0.1715     0.0000  3511.0000
  10080.0000   220.8943     2.2402    78.1291   109.1156   212.0543     0.0412   -31.3138     0.1770     0.0000  3505.0000
  10080.5000   220.8943     1.6850    79.3299   106.0412   212.0614     0.0411   -33.7587     0.1838     0.0000  3508.0000
  10081.0000   220.8943     1.9138    78.5715    95.6562   212.0686     0.0411   -32.2125     0.1795     0.0000  3488.0000
  10081.5000   220.8943     2.7197    80.8059    95.6890   212.0757     0.0410   -36.7838     0.1919     0.0000  3535.0000
  10082.0000   220.8943     2.6616    81.9690    97.1571   212.0829     0.0410   -39.1783     0.1980     0.0000  3530.0000
  10082.5000   220.8943     2.7446    82.5825   113.2537   212.0900     0.0410   -40.4436     0.2012     0.0000  3535.0000
  10083.0000   220.8943     3.7135    84.3818   123.9740   212.0972     0.0409   -44.1588     0.2102     0.0000  3553.0000
  10083.5000   220.8943     3.0759    82.4111   121.8970   212.1043     0.0409   -40.0899     0.2003     0.0000  3522.0000
  10084.0000   220.8943     0.9202    81.0627   108.3177   212.1114     0.0408   -37.3120     0.1932     0.0000  3548.0000
  10084.5000   220.8943     1.6837    79.7129    96.8037   212.1186     0.0408   -34.5420     0.1859     0.0000  3579.0000
  10085.0000   220.8943     2.1722    78.9280   106.1502   212.1257     0.0408   -32.9386     0.1816     0.0000  3542.0000
  10085.5000   220.8943     2.1196    79.8269   109.8638   212.1329     0.0407   -34.7753     0.1866     0.0000  3544.0000
  10086.0000   220.8943     1.9072    80.8734   111.1023   212.1400     0.0407   -36.9227     0.1922     0.0000  3551.0000
  10086.5000   220.8943     2.1926    79.8027   106.3792   212.1472     0.0406   -34.7257     0.1864     0.0000  3577.0000
  10087.0000   220.8943     1.9842    78.1747   108.5030   212.1543     0.0406   -31.4063     0.1773     0.0000  3532.0000
  10087.5000   220.8943     1.0413    75.8305   111.6535   212.1615     0.0406   -26.6940     0.1634     0.0000  3493.0000
  10088.0000   220.8943     1.8889    77.5731   108.0233   212.1686     0.0405   -30.1883     0.1738     0.0000  3591.0000
  10088.5000   220.8943     1.5101    75.2961   104.9039   212.1757     0.0405   -25.6346     0.1602     0.0000  3568.0000
  10089.0000   220.8943     1.6682    77.2697   109.7604   212.1829     0.0404   -29.5758     0.1720     0.0000  3534.0000
  10089.5000   220.8943     1.1848    77.7831   112.9705   212.1900     0.0404   -30.6127     0.1750     0.0000  3547.0000
  10090.0000   220.8943     1.2026    76.9446   108.7737   212.1972     0.0404   -28.9216     0.1701     0.0000  3497.0000
  10090.5000   220.8943     1.3771    77.7817   110.5093   212.2043     0.0403   -30.6100     0.1750     0.0000  3475.0000
  10091.0000   220.8943     1.8662    76.8793   111.5491   212.2115     0.0403   -28.7905     0.1697     0.0000  3501.0000
  10091.5000   220.8943     1.0641    75.7965   104.7989   212.2186     0.0403   -26.6264     0.1632     0.0000  3534.0000
  10092.0000   220.8943     1.1175    71.1397    81.7113   212.2258     0.0402   -17.6784     0.1330     0.0000  3579.0000
  10092.5000   220.8943     0.7480    71.6899    54.1568   212.2329     0.0402   -18.6964     0.1368     0.0000  3588.0000
  10093.0000   220.8943     0.8116    70.6590    46.8873   212.2401     0.0401   -16.7999     0.1297     0.0000  3630.0000
  10093.5000   220.8943     1.6596    74.8588    59.2104   212.2472     0.0401   -24.7729     0.1575     0.0000  3705.0000
  10094.0000   220.8943     2.5831    78.5080    83.1340   212.2543     0.0401   -32.0834     0.1792     0.0000  3567.0000
  10094.5000   220.8943     2.6875    78.4486   100.7885   212.2615     0.0400   -31.9626     0.1788     0.0000  3556.0000
  10095.0000   220.8943     2.2686    81.1115   108.1047   212.2686     0.0400   -37.4124     0.1935     0.0000  3537.0000
  10095.5000   220.8943     1.9932    81.0662   104.9909   212.2758     0.0399   -37.3192     0.1933     0.0000  3503.0000
  10096.0000   220.8943     2.3417    81.7930   104.9488   212.2829     0.0399   -38.8156     0.1971     0.0000  3516.0000
  10096.5000   220.8943     1.6731    82.4877   103.6248   212.2901     0.0399   -40.2481     0.2007     0.0000  3508.0000
  10097.0000   220.8943     2.8659    83.5852   102.5302   212.2972     0.0398   -42.5136     0.2063     0.0000  3540.0000
  10097.5000   220.8943     1.8135    80.7445   102.5723   212.3044     0.0398   -36.6578     0.1915     0.0000  3592.0000
  10098.0000   220.8943     1.2272    78.6401   103.8295   212.3115     0.0397   -32.3521     0.1799     0.0000  3540.0000
  10098.5000   220.8943     1.2873    79.4264   109.4933   212.3187     0.0397   -33.9558     0.1843     0.0000  3521.0000
  10099.0000   220.8943     2.6856    79.1487   101.2172   212.3258     0.0397   -33.3888     0.1828     0.0000  3603.0000
  10099.5000   220.8943     2.0229    80.0208   100.3666   212.3329     0.0396   -35.1726     0.1876     0.0000  3539.0000
  10100.0000   220.8943     2.3806    81.4572    93.1062   212.3401     0.0396   -38.1239     0.1953     0.0000  3541.0000
  10100.5000   220.8943     2.3357    82.1908   104.5439   212.3472     0.0395   -39.6356     0.1992     0.0000  3543.0000
  10101.0000   220.8943     2.5591    83.3365   105.8798   212.3544     0.0395   -42.0000     0.2050     0.0000  3491.0000
  10101.5000   220.8943     1.8646    82.5899   107.9957   212.3615     0.0395   -40.4589     0.2012     0.0000  3532.0000
  10102.0000   220.8943     2.9298    84.3786    99.6416   212.3687     0.0394   -44.1521     0.2102     0.0000  3568.0000
  10102.5000   220.8943     1.6770    84.8110    93.7841   212.3758     0.0394   -45.0451     0.2123     0.0000  3535.0000
  10103.0000   220.8943     2.5661    83.5517   103.1838   212.3830     0.0393   -42.4443     0.2061     0.0000  3542.0000
  10103.5000   220.8943     2.8978    85.7786   106.8588   212.3901     0.0393   -47.0420     0.2170     0.0000  3516.0000
  10104.0000   220.8943     3.2022    86.5329   112.2310   212.3972     0.0393   -48.5968     0.2205     0.0000  3527.0000
  10104.5000   220.8943     3.4314    88.4423   102.8313   212.4044     0.0392   -52.5215     0.2293     0.0000  3526.0000
  10105.0000   220.8943     3.6374    89.1108   109.5413   212.4115     0.0392   -53.8905     0.2322     0.0000  3545.0000
  10105.5000   220.8943     4.0529    89.7111   121.6046   212.4187     0.0391   -55.1173     0.2349     0.0000  3526.0000
  10106.0000   220.8943     4.3695    89.3845   124.7201   212.4258     0.0391   -54.4502     0.2334     0.0000  3504.0000
  10106.5000   220.8943     3.9498    89.6481   117.4111   212.4330     0.0390   -54.9887     0.2346     0.0000  3568.0000
  10107.0000   220.8943     4.2175    88.1553    98.2629   212.4401     0.0390   -51.9329     0.2280     0.0000  3506.0000
  10107.5000   220.8943     3.5946    89.5090    95.1474   212.4473     0.0389   -54.7047     0.2340     0.0000  3487.0000
  10108.0000   220.8943     3.5081    90.7135    92.0358   212.4544     0.0389   -57.1594     0.2392     0.0000  3544.0000
  10108.5000   220.8943     4.9162    90.5495    99.7073   212.4616     0.0389   -56.8257     0.2385     0.0000  3508.0000
  10109.0000   220.8943     3.9312    93.0395    94.9752   212.4687     0.0388   -61.8628     0.2488     0.0000  3521.0000
  10109.5000   220.8943     4.2159    92.4581   101.7610   212.4759     0.0388   -60.6921     0.2465     0.0000  3525.0000
  10110.0000   220.8943     4.6384    89.9130   102.5503   212.4830     0.0387   -55.5291     0.2357     0.0000  3508.0000
  10110.5000   220.8943     4.4369    92.2115   108.2782   212.4901     0.0387   -60.1945     0.2454     0.0000  3514.0000
  10111.0000   220.8943     4.1325    90.5812   102.6035   212.4973     0.0386   -56.8904     0.2386     0.0000  3530.0000
  10111.5000   220.8943     3.7055    89.8794    91.4708   212.5044     0.0386   -55.4608     0.2356     0.0000  3520.0000
  10112.0000   220.8943     3.8848    88.3249    86.2126   212.5116     0.0385   -52.2808     0.2287     0.0000  3553.0000
  10112.5000   220.8943     3.2546    86.4841    88.3716   212.5187     0.0385   -48.4963     0.2203     0.0000  3529.0000
  10113.0000   220.8943     3.1336    85.9794    82.5710   212.5259     0.0384   -47.4560     0.2179     0.0000  3526.0000
  10113.5000   220.8943     3.1654    80.7314    79.8466   212.5330     0.0384   -36.6307     0.1915     0.0000  3536.0000
  10114.0000   220.8943     1.2340    77.6424    79.7276   212.5402     0.0384   -30.3283     0.1742     0.0000  3499.0000
  10114.5000   220.8943     1.3897    72.8120    89.9470   212.5473     0.0383   -20.8097     0.1443     0.0000  3493.0000
  10115.0000   220.8943     0.9595    74.6601    96.4555   212.5545     0.0383   -24.3828     0.1562     0.0000  3530.0000
  10115.5000   220.8943     1.1211    72.9645    93.8592   212.5616     0.0382   -21.1005     0.1453     0.0000  3503.0000
  10116.0000   220.8943     1.5671    73.0505   100.0460   212.5687     0.0382   -21.2648     0.1459     0.0000  3539.0000
  10116.5000   220.8943     2.2285    76.1041    97.4465   212.5759     0.0382   -27.2389     0.1651     0.0000  3520.0000
  10117.0000   220.8943     1.4296    79.3863    97.4829   212.5830     0.0381   -33.8739     0.1841     0.0000  3515.0000
  10117.5000   220.8943     3.0823    82.3107    91.2961   212.5902     0.0381   -39.8829     0.1998     0.0000  3531.0000
  10118.0000   220.8943     3.1478    85.7421    93.3354   212.5973     0.0381   -46.9666     0.2168     0.0000  3519.0000
  10118.5000   220.8943     3.3879    88.7592    94.8568   212.6045     0.0380   -53.1710     0.2307     0.0000  3536.0000
  10119.0000   220.8943     3.6622    88.2911    97.1177   212.6116     0.0380   -52.2115     0.2286     0.0000  3556.0000
  10119.5000   220.8943     4.1742    87.3605    94.0022   212.6188     0.0379   -50.3002     0.2244     0.0000  3508.0000
  10120.0000   220.8943     2.7775    85.7346    88.2284   212.6259     0.0379   -46.9511     0.2168     0.0000  3564.0000
  10120.5000   220.8943     3.1135    85.1863    89.8575   212.6331     0.0378   -45.8197     0.2141     0.0000  3546.0000
  10121.0000   220.8943     2.9114    83.7447    89.7246   212.6402     0.0378   -42.8429     0.2071     0.0000  3501.0000
  10121.5000   220.8943     2.8935    82.6237   100.1276   212.6474     0.0378   -40.5287     0.2014     0.0000  3529.0000
  10122.0000   220.8943     2.1701    82.3510    95.9235   212.6545     0.0377   -39.9661     0.2000     0.0000  3521.0000
  10122.5000   220.8943     2.3880    80.5180    95.8926   212.6616     0.0377   -36.1924     0.1903     0.0000  3518.0000
  10123.0000   220.8943     2.6382    80.8206    86.1027   212.6688     0.0376   -36.8141     0.1919     0.0000  3525.0000
  10123.5000   220.8943     2.5577    79.0584    86.0236   212.6759     0.0376   -33.2044     0.1823     0.0000  3483.0000
  10124.0000   220.8943     2.6979    77.8831    81.5491   212.6831     0.0376   -30.8153     0.1756     0.0000  3531.0000
  10124.5000   220.8943     2.6921    78.9285    91.4714   212.6902     0.0375   -32.9396     0.1816     0.0000  3490.0000
  10125.0000   220.8943     2.8009    77.9824    92.5494   212.6974     0.0375   -31.0164     0.1762     0.0000  3488.0000
  10125.5000   220.8943     2.7481    80.1071    98.8361   212.7045     0.0374   -35.3494     0.1881     0.0000  3506.0000
  10126.0000   220.8943     2.7599    81.4338    95.6322   212.7117     0.0374   -38.0757     0.1952     0.0000  3546.0000
  10126.5000   220.8943     2.6060    82.3177    87.8435   212.7188     0.0374   -39.8973     0.1998     0.0000  3524.0000
  10127.0000   220.8943     2.8993    81.1531    94.4831   212.7260     0.0373   -37.4978     0.1937     0.0000  3524.0000
  10127.5000   220.8943     3.1557    80.8112    96.5601   212.7331     0.0373   -36.7948     0.1919     0.0000  3483.0000
  10128.0000   220.8943     3.2090    82.1089   110.2952   212.7402     0.0372   -39.4667     0.1987     0.0000  3585.0000
  10128.5000   220.8943     4.2212    84.7327   104.1622   212.7474     0.0372   -44.8833     0.2119     0.0000  3490.0000
  10129.0000   220.8943     4.5009    86.9007   104.6814   212.7545     0.0371   -49.3542     0.2222     0.0000  3515.0000
  10129.5000   220.8943     3.9884    87.1641    96.6581   212.7617     0.0371   -49.8963     0.2235     0.0000  3562.0000
  10130.0000   220.8943     4.0660    86.3146   106.8388   212.7688     0.0371   -48.1471     0.2195     0.0000  3482.0000
  10130.5000   220.8943     3.4339    86.5776   108.3966   212.7760     0.0370   -48.6888     0.2207     0.0000  3506.0000
  10131.0000   220.8943     3.6801    87.2794   110.9928   212.7831     0.0370   -50.1334     0.2240     0.0000  3568.0000
  10131.5000   220.8943     4.1705    88.1751   111.3934   212.7903     0.0369   -51.9735     0.2281     0.0000  3515.0000
  10132.0000   220.8943     4.1932    88.0149   101.4617   212.7974     0.0369   -51.6448     0.2273     0.0000  3566.0000
  10132.5000   220.8943     4.2657    87.7209   101.6996   212.8046     0.0368   -51.0410     0.2260     0.0000  3504.0000
  10133.0000   220.8943     4.0241    86.9780    99.3483   212.8117     0.0368   -49.5133     0.2226     0.0000  3485.0000
  10133.5000   220.8943     3.9840    87.1955   110.8377   212.8188     0.0368   -49.9608     0.2236     0.0000  3517.0000
  10134.0000   220.8943     3.8095    87.5553   109.4301   212.8260     0.0367   -50.7006     0.2253     0.0000  3466.0000
  10134.5000   220.8943     4.0681    89.3880   100.0461   212.8331     0.0367   -54.4574     0.2334     0.0000  3529.0000
  10135.0000   220.8943     3.7261    89.2450    92.8149   212.8403     0.0366   -54.1651     0.2328     0.0000  3520.0000
  10135.5000   220.8943     3.5074    89.1280    92.8149   212.8474     0.0366   -53.9257     0.2323     0.0000  3487.0000
  10136.0000   220.8943     3.3182    89.1626    92.7774   212.8546     0.0365   -53.9966     0.2325     0.0000  3519.0000
  10136.5000   220.8943     3.1659    88.4351    96.9802   212.8617     0.0365   -52.5067     0.2292     0.0000  3496.0000
  10137.0000   220.8943     3.2426    85.2304    97.8356   212.8689     0.0364   -45.9108     0.2143     0.0000  3509.0000
  10137.5000   220.8943     2.0068    82.4479    98.9491   212.8760     0.0364   -40.1659     0.2005     0.0000  3508.0000
  10138.0000   220.8943     2.1039    81.2221    95.2273   212.8831     0.0364   -37.6400     0.1941     0.0000  3479.0000
  10138.5000   220.8943     2.4116    78.6664   100.6062   212.8903     0.0363   -32.4057     0.1801     0.0000  3493.0000
  10139.0000   220.8943     2.8849    80.7969   109.9527   212.8974     0.0363   -36.7654     0.1918     0.0000  3490.0000
  10139.5000   220.8943     2.8683    83.1607   117.2221   212.9046     0.0362   -41.6371     0.2041     0.0000  3464.0000
  10140.0000   220.8943     2.7118    84.1938   106.8902   212.9117     0.0362   -43.7705     0.2093     0.0000  3519.0000
  10140.5000   220.8943     3.2365    84.4085    98.6628   212.9189     0.0362   -44.2139     0.2104     0.0000  3488.0000
  10141.0000   220.8943     3.5539    85.1217    90.3549   212.9260     0.0361   -45.6863     0.2138     0.0000  3503.0000
  10141.5000   220.8943     3.5781    85.1440    99.3509   212.9332     0.0361   -45.7324     0.2139     0.0000  3541.0000
  10142.0000   220.8943     3.0035    85.8546   105.5012   212.9403     0.0360   -47.1987     0.2173     0.0000  3558.0000
  10142.5000   220.8943     3.3668    87.2430   107.5782   212.9475     0.0360   -50.0585     0.2238     0.0000  3544.0000
  10143.0000   220.8943     3.6824    88.3456   100.2148   212.9546     0.0359   -52.3232     0.2288     0.0000  3536.0000
  10143.5000   220.8943     4.0951    89.4628    97.4151   212.9618     0.0359   -54.6102     0.2338     0.0000  3514.0000
  10144.0000   220.8943     4.5350    89.4270   102.0424   212.9689     0.0359   -54.5371     0.2336     0.0000  3540.0000
  10144.5000   220.8943     3.8217    91.7274   109.8778   212.9760     0.0358   -59.2159     0.2434     0.0000  3499.0000
  10145.0000   220.8943     4.0341    92.4763   109.4325   212.9832     0.0358   -60.7287     0.2465     0.0000  3503.0000
  10145.5000   220.8943     4.1009    90.7353    98.5096   212.9903     0.0357   -57.2037     0.2393     0.0000  3541.0000
  10146.0000   220.8943     4.9313    88.0208    91.7893   212.9975     0.0357   -51.6568     0.2274     0.0000  3505.0000
  10146.5000   220.8943     2.9114    77.7100    79.7413   213.0046     0.0356   -30.4650     0.1746     0.0000  3517.0000
  10147.0000   220.3296     0.9197    65.5290    72.5364   213.0118     0.0356    -8.2540     0.0909     0.0000  3562.0000
  10147.5000   220.5649     0.7550    64.1833    64.0895   213.0189     0.0356    -6.3452     0.0797     0.0000  3525.0000
  10148.0000   220.8943     1.0305    64.6339    66.3381   213.0261     0.0355    -6.9651     0.0835     0.0000  3520.0000
  10148.5000   220.8943     1.9883    70.4837    84.0835   213.0332     0.0355   -16.4821     0.1284     0.0000  3516.0000
  10149.0000   220.5649     1.6301    76.0353   105.9542   213.0403     0.0355   -27.1016     0.1647     0.0000  3514.0000
  10149.5000   220.6120     2.1094    78.6307   118.3851   213.0475     0.0354   -32.3330     0.1799     0.0000  3501.0000
  10150.0000   219.9061     1.0845    80.1092   118.8594   213.0546     0.0354   -35.3538     0.1881     0.0000  3429.0000
  10150.5000   219.4825     1.1893    77.7792   104.3205   213.0618     0.0353   -30.6049     0.1750     0.0000  3497.0000
  10151.0000   219.2002     2.0570    76.9275    95.8687   213.0689     0.0353   -28.8872     0.1700     0.0000  3505.0000
  10151.5000   219.9061     2.2949    80.6512    80.7644   213.0761     0.0353   -36.4660     0.1910     0.0000  3496.0000
  10152.0000   219.2002     1.8708    81.7704    82.2833   213.0832     0.0352   -38.7689     0.1970     0.0000  3548.0000
  10152.5000   219.5766     2.8979    85.6554    87.2499   213.0904     0.0352   -46.7878     0.2164     0.0000  3518.0000
  10153.0000   219.2002     3.4345    86.2592    99.7118   213.0975     0.0351   -48.0329     0.2192     0.0000  3541.0000
  10153.5000   218.9178     3.4513    85.7015    97.1188   213.1047     0.0351   -46.8829     0.2166     0.0000  3592.0000
  10154.0000   218.9178     3.4492    84.5232   102.0225   213.1118     0.0351   -44.4508     0.2109     0.0000  3614.0000
  10154.5000   218.9178     2.5319    82.4481   100.9840   213.1190     0.0350   -40.1663     0.2005     0.0000  3579.0000
  10155.0000   218.9178     2.5926    80.2171   108.8083   213.1261     0.0350   -35.5750     0.1887     0.0000  3565.0000
  10155.5000   219.2002     1.7034    80.4403    98.0484   213.1333     0.0349   -36.0330     0.1899     0.0000  3534.0000
  10156.0000   218.9178     2.9649    81.7865    97.4884   213.1404     0.0349   -38.8022     0.1971     0.0000  3568.0000
  10156.5000   218.9178     3.4541    82.4378    96.4940   213.1475     0.0348   -40.1451     0.2004     0.0000  3518.0000
  10157.0000   218.9178     3.9968    83.5640    98.3057   213.1547     0.0348   -42.4699     0.2062     0.0000  3506.0000
  10157.5000   218.9178     3.4074    83.2197    97.2685   213.1618     0.0348   -41.7589     0.2044     0.0000  3529.0000
  10158.0000   218.9178     2.9146    80.8816    86.3507   213.1690     0.0347   -36.9396     0.1923     0.0000  3504.0000
  10158.5000   218.9178     2.6646    79.9193    82.7883   213.1761     0.0347   -34.9645     0.1871     0.0000  3542.0000
  10159.0000   218.9178     2.2727    79.7502    84.9047   213.1833     0.0346   -34.6183     0.1861     0.0000  3534.0000
  10159.5000   218.9178     2.3662    81.4621    98.3747   213.1904     0.0346   -38.1338     0.1954     0.0000  3572.0000
  10160.0000   218.9178     3.7628    83.9509   107.2047   213.1976     0.0346   -43.2689     0.2081     0.0000  3542.0000
  10160.5000   218.9178     3.2548    85.2302   107.2892   213.2047     0.0345   -45.9104     0.2143     0.0000  3532.0000
  10161.0000   218.9178     3.1330    85.5420   103.6545   213.2119     0.0345   -46.5539     0.2158     0.0000  3547.0000
  10161.5000   218.9178     2.9730    85.5096    99.2442   213.2190     0.0344   -46.4869     0.2157     0.0000  3541.0000
  10162.0000   218.9178     2.6927    84.6266    95.0057   213.2261     0.0344   -44.6643     0.2114     0.0000  3492.0000
